movement_id,date_id,vessel_key,vessel_id,vessel_category,terminal_id,container_count,move_duration,route_geometry,fiscal_year,quarter,month,week,shift,build_year,terminal_name,regional_hub,vessel_age,age_bucket,handling_speed,peak_season,suez_period
714,2022-08-24,Cargo_827,827,Cargo,883,320,351.99233217230943,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,3,8,34,Day,1917,Sandra Lopez,LATAM,105,Old (>30yr),0.9091107127962994,0,Normal
187,2021-06-29,Tanker_333,333,Tanker,131,863,544.0055325093323,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,2,6,26,Day,1923,Scott Ray,APAC,98,Old (>30yr),1.5863809252439827,0,Post-Suez
998,2023-07-17,Passenger_690,690,Passenger,529,3,628.601851718008,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,3,7,29,Night,1945,Tara Walker,APAC,78,Old (>30yr),0.004772496281709659,0,Normal
318,2024-05-06,Passenger_155,155,Passenger,189,691,81.9673627339308,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,2,5,19,Night,1906,Sara Sanders,EMEA,118,Old (>30yr),8.430184611929171,1,Normal
350,2022-11-04,Passenger_379,379,Passenger,728,767,741.3381919183853,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,4,11,44,Night,1969,Courtney Mclaughlin,EMEA,53,Old (>30yr),1.034615521446708,1,Normal
727,2023-01-20,Tanker_123,123,Tanker,99,364,137.5788734710689,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,1,1,3,Night,1969,Kayla Mitchell,APAC,54,Old (>30yr),2.6457550553831553,0,Normal
12,2021-05-21,Passenger_793,793,Passenger,708,300,386.7326515256133,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,2,5,20,Night,1903,Ryan Williams,LATAM,118,Old (>30yr),0.7757296903081147,1,Post-Suez
203,2022-05-21,Passenger_306,306,Passenger,154,9,356.8676202408008,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,2,5,20,Day,1976,Andrew Baldwin,EMEA,46,Old (>30yr),0.025219435694185815,1,Normal
125,2022-10-29,Passenger_793,793,Passenger,460,22,569.1618540772051,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,4,10,43,Night,1903,Peter Griffin,AMER,119,Old (>30yr),0.03865332829739458,1,Normal
391,2022-06-07,Container_801_3,801,Container,425,44,689.4677106705485,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,2,6,23,Night,1955,Michelle Love,EMEA,67,Old (>30yr),0.06381734680106683,0,Normal
554,2021-12-10,Passenger_426,426,Passenger,369,457,800.8184360028819,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,4,12,49,Night,2015,Seth Jackson,APAC,6,Modern (5-15yr),0.5706661828129483,0,Normal
179,2021-01-08,Container_370,370,Container,224,531,527.14553121848,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,1,1,1,Day,2012,Lisa Carter,LATAM,9,Modern (5-15yr),1.0073119633066234,0,Pre-Suez
344,2022-10-09,Tanker_499_2,499,Tanker,629,424,155.391806803295,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,4,10,40,Day,1911,Elizabeth Welch,AMER,111,Old (>30yr),2.7285865884597547,1,Normal
772,2023-03-20,Tanker_980,980,Tanker,506,703,695.9537881350227,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,1,3,12,Night,1911,Patricia Gallegos,APAC,112,Old (>30yr),1.0101245398546639,1,Normal
940,2022-04-03,Container_347,347,Container,272,362,478.7995150234357,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,2,4,13,Night,1966,Lauren Little,LATAM,56,Old (>30yr),0.7560575744991749,1,Normal
14,2023-05-22,Cargo_594,594,Cargo,532,791,588.9333247778459,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,2,5,21,Night,1969,Jeffrey Thomas,AMER,54,Old (>30yr),1.3431062001770346,1,Normal
628,2022-07-07,Container_383,383,Container,99,654,443.7074469911741,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,3,7,27,Day,1978,Kayla Mitchell,APAC,44,Old (>30yr),1.47394415945651,0,Normal
25,2022-11-15,Cargo_417,417,Cargo,708,937,416.2939904535367,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,4,11,46,Night,1943,Ryan Williams,LATAM,79,Old (>30yr),2.25081317887672,1,Normal
520,2021-04-18,Cargo_278,278,Cargo,705,726,701.3588990787624,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,2,4,15,Night,1964,Mercedes Miller,EMEA,57,Old (>30yr),1.0351333688837538,1,Post-Suez
880,2024-08-07,Cargo_424,424,Cargo,563,128,524.1085748692956,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,3,8,32,Night,1964,Deborah Morgan,LATAM,60,Old (>30yr),0.24422420494059113,0,Normal
798,2023-09-05,Tanker_447,44,Tanker,291,559,867.7975058776248,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,3,9,36,Night,1984,Matthew Ramirez,APAC,39,Old (>30yr),0.6441594913719758,1,Normal
232,2022-12-15,Passenger_623,623,Passenger,425,657,743.4459728665488,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,4,12,50,Night,1976,Michelle Love,EMEA,46,Old (>30yr),0.8837225891032351,0,Normal
258,2023-10-27,Container_509,509,Container,197,14,476.3118230773897,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,4,10,43,Day,1981,Tammy Strong,EMEA,42,Old (>30yr),0.029392509951879406,1,Normal
784,2021-04-18,Container_796,796,Container,627,44,214.20831992942823,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,2,4,15,Night,1923,Matthew Jones,LATAM,98,Old (>30yr),0.20540752112007588,1,Post-Suez
820,2023-06-10,Tanker_626,626,Tanker,272,22,17.57462131394616,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,2,6,23,Day,1978,Lauren Little,LATAM,45,Old (>30yr),1.2518050663511098,0,Normal
281,2021-06-19,Container_439,439,Container,930,171,205.39983560064124,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,2,6,24,Night,1960,Regina White,EMEA,61,Old (>30yr),0.8325225748109906,0,Post-Suez
3,2022-09-16,Passenger_887,887,Passenger,131,882,281.2699618739088,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,3,9,37,Night,1986,Scott Ray,APAC,36,Old (>30yr),3.1357774364665145,1,Normal
444,2022-07-07,Container_429,42,Container,598,240,118.11320040476426,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,3,7,27,Day,1998,Nicole Miller,EMEA,24,Mature (16-30yr),2.0319490046628124,0,Normal
620,2023-10-15,Container_514,514,Container,425,186,669.0910365019021,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,4,10,41,Day,1931,Michelle Love,EMEA,92,Old (>30yr),0.27798907749897983,1,Normal
444,2022-11-26,Tanker_166,166,Tanker,282,446,326.07771991656966,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,4,11,47,Night,1937,Angel Castillo,EMEA,85,Old (>30yr),1.3677720762832668,1,Normal
935,2021-06-12,Cargo_924,924,Cargo,627,398,30.24558529840715,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,2,6,23,Night,1958,Matthew Jones,LATAM,63,Old (>30yr),13.158945217071405,0,Post-Suez
814,2023-07-05,Cargo_856,856,Cargo,529,994,436.87743220406463,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,3,7,27,Night,1940,Tara Walker,APAC,83,Old (>30yr),2.275237690775715,0,Normal
788,2024-08-04,Tanker_418,418,Tanker,425,103,784.3138456173323,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,3,8,31,Night,1923,Michelle Love,EMEA,101,Old (>30yr),0.13132497988599048,0,Normal
20,2021-06-30,Tanker_238,238,Tanker,803,841,339.74785252626714,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,2,6,26,Day,1911,Michael Stewart,EMEA,110,Old (>30yr),2.4753651678636563,0,Post-Suez
854,2021-07-31,Tanker_443,443,Tanker,733,229,902.3316718435404,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,3,7,30,Day,2000,Terry Flores,EMEA,21,Mature (16-30yr),0.25378694680209274,0,Normal
755,2024-06-21,Passenger_914,914,Passenger,563,310,852.7934035191744,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,2,6,25,Night,1994,Deborah Morgan,LATAM,30,Old (>30yr),0.3635112545673319,0,Normal
397,2023-05-13,Tanker_622,622,Tanker,460,485,889.3783582476333,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,2,5,19,Night,1967,Peter Griffin,AMER,56,Old (>30yr),0.5453247152939598,1,Normal
590,2021-03-02,Cargo_354,354,Cargo,99,976,667.789903853312,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,1,3,9,Day,1992,Kayla Mitchell,APAC,29,Mature (16-30yr),1.461537520061684,1,Pre-Suez
825,2022-07-17,Cargo_594,594,Cargo,45,235,806.5953156184944,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,3,7,28,Day,1969,Jason Melton,AMER,53,Old (>30yr),0.29134808428660763,0,Normal
907,2023-12-29,Tanker_227,227,Tanker,282,344,388.97510684590384,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,4,12,52,Night,1921,Angel Castillo,EMEA,102,Old (>30yr),0.8843753596198094,0,Normal
551,2023-11-12,Container_857,857,Container,387,659,693.219030682436,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,4,11,45,Day,1908,Daniel Wong,AMER,115,Old (>30yr),0.9506374909402743,1,Normal
41,2023-05-11,Container_167,167,Container,198,670,223.9006309750494,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,2,5,19,Night,1927,Jamie Banks,APAC,96,Old (>30yr),2.9923988917863396,1,Normal
619,2022-07-23,Cargo_169,169,Cargo,895,367,204.718756132176,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,3,7,29,Day,1962,John Bridges,AMER,60,Old (>30yr),1.792703350361545,0,Normal
680,2022-06-26,Tanker_808,808,Tanker,705,131,943.6150142309764,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,2,6,25,Night,1948,Mercedes Miller,EMEA,74,Old (>30yr),0.13882780373811862,0,Normal
58,2022-03-07,Cargo_709,709,Cargo,598,789,548.8170785186642,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,1,3,10,Day,1935,Nicole Miller,EMEA,87,Old (>30yr),1.4376374768249267,1,Normal
818,2023-06-17,Tanker_894,894,Tanker,369,901,71.6775649790351,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,2,6,24,Night,1914,Seth Jackson,APAC,109,Old (>30yr),12.57018148235829,0,Normal
201,2022-02-02,Passenger_93,93,Passenger,169,602,197.30102139317785,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,1,2,5,Night,1903,Dale Davis,AMER,119,Old (>30yr),3.0511752840870776,0,Normal
891,2023-04-21,Tanker_980,980,Tanker,131,873,461.3394214627804,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,2,4,16,Day,1911,Scott Ray,APAC,112,Old (>30yr),1.8923160679223057,1,Normal
551,2024-11-27,Tanker_366,366,Tanker,778,254,845.8925546061631,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,4,11,48,Day,1904,Shannon Gray,APAC,120,Old (>30yr),0.3002745426908967,1,Normal
322,2023-05-27,Cargo_23,23,Cargo,672,864,895.9531759845535,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,2,5,21,Night,1967,Deborah Perez,AMER,56,Old (>30yr),0.9643361094742028,1,Normal
58,2023-03-27,Passenger_892,892,Passenger,883,809,113.4577333762795,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,1,3,13,Day,2018,Sandra Lopez,LATAM,5,Modern (5-15yr),7.130408619366415,1,Normal
17,2024-06-21,Passenger_394,394,Passenger,425,903,62.02860189614378,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,2,6,25,Night,1939,Michelle Love,EMEA,85,Old (>30yr),14.557800311409856,0,Normal
742,2021-09-20,Tanker_765,765,Tanker,778,933,121.68818594489628,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,3,9,38,Day,1965,Shannon Gray,APAC,56,Old (>30yr),7.66713705817332,1,Normal
377,2021-02-11,Container_509,509,Container,369,345,671.3951925878322,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,1,2,6,Day,1981,Seth Jackson,APAC,40,Old (>30yr),0.5138553326100365,0,Pre-Suez
840,2022-10-18,Container_106_2,106,Container,369,120,532.8295187202159,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,4,10,42,Day,1907,Seth Jackson,APAC,115,Old (>30yr),0.22521274776259337,1,Normal
230,2023-01-23,Cargo_817,817,Cargo,961,749,737.8911179359811,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,1,1,4,Night,1993,Luke Jones,APAC,30,Old (>30yr),1.015054906874462,0,Normal
921,2024-11-16,Cargo_683,683,Cargo,708,670,593.3598476524572,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,4,11,46,Night,1949,Ryan Williams,LATAM,75,Old (>30yr),1.1291630241762372,1,Normal
942,2022-01-12,Cargo_545,545,Cargo,930,648,95.88529854445392,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,1,1,2,Night,1900,Regina White,EMEA,122,Old (>30yr),6.758074593672743,0,Normal
101,2022-02-27,Container_833,833,Container,803,631,257.6319635172385,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,1,2,8,Night,1982,Michael Stewart,EMEA,40,Old (>30yr),2.44923025615872,0,Normal
647,2024-01-06,Tanker_173,173,Tanker,291,40,331.5515258067554,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,1,1,1,Day,2017,Matthew Ramirez,APAC,7,Modern (5-15yr),0.12064489796169411,0,Normal
940,2023-01-27,Passenger_234,234,Passenger,563,670,707.6964407615751,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,1,1,4,Night,2016,Deborah Morgan,LATAM,7,Modern (5-15yr),0.9467336013149809,0,Normal
323,2023-11-11,Cargo_1000,1000,Cargo,599,484,596.8520172905838,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,4,11,45,Night,1987,John Park,EMEA,36,Old (>30yr),0.8109212769307931,1,Normal
67,2024-07-27,Tanker_419,419,Tanker,803,31,946.8235670118218,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,3,7,30,Night,1972,Michael Stewart,EMEA,52,Old (>30yr),0.032741052377726614,0,Normal
876,2023-01-21,Cargo_744,744,Cargo,532,856,145.5226816411638,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,1,1,3,Night,1948,Jeffrey Thomas,AMER,75,Old (>30yr),5.882244543230465,0,Normal
474,2024-04-21,Container_141,141,Container,350,28,938.6263202879628,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,2,4,16,Day,1903,Jason Gonzalez,EMEA,121,Old (>30yr),0.029830827662503466,1,Normal
27,2023-12-03,Container_116,116,Container,45,233,220.15041888009955,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,4,12,48,Day,1994,Jason Melton,AMER,29,Mature (16-30yr),1.0583672799046488,0,Normal
841,2021-03-17,Tanker_166,166,Tanker,197,295,343.4670086372684,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,1,3,11,Night,1937,Tammy Strong,EMEA,84,Old (>30yr),0.858888896405029,1,Pre-Suez
679,2022-09-30,Tanker_754,754,Tanker,224,783,34.579248910882264,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,3,9,39,Day,2015,Lisa Carter,LATAM,7,Modern (5-15yr),22.643638154719607,1,Normal
70,2023-03-25,Tanker_878,878,Tanker,425,80,296.5273827285604,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,1,3,12,Night,1938,Michelle Love,EMEA,85,Old (>30yr),0.2697895865935308,1,Normal
258,2023-07-29,Passenger_623,623,Passenger,350,384,199.7067172053266,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,3,7,30,Night,1976,Jason Gonzalez,EMEA,47,Old (>30yr),1.9228196496024414,0,Normal
18,2023-06-25,Container_229,229,Container,197,366,217.2511608673473,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,2,6,25,Night,1906,Tammy Strong,EMEA,117,Old (>30yr),1.6846860497260043,0,Normal
955,2024-10-15,Tanker_777,777,Tanker,728,415,572.2038347324371,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,4,10,42,Night,1967,Courtney Mclaughlin,EMEA,57,Old (>30yr),0.725266023765909,1,Normal
24,2023-12-20,Cargo_193,193,Cargo,728,873,780.7872019326671,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,4,12,51,Night,1907,Courtney Mclaughlin,EMEA,116,Old (>30yr),1.1181023431724808,0,Normal
796,2024-06-25,Passenger_154,154,Passenger,599,325,744.9573120141713,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,2,6,26,Night,1991,John Park,EMEA,33,Old (>30yr),0.43626660851382787,0,Normal
511,2021-07-31,Cargo_595,595,Cargo,328,354,829.1477780826593,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,3,7,30,Day,2023,John Anderson,EMEA,0,New (<5yr),0.42694439924641403,0,Normal
583,2021-02-04,Container_919,919,Container,224,409,731.3359663734036,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,1,2,5,Night,1909,Lisa Carter,LATAM,112,Old (>30yr),0.5592504933514699,0,Pre-Suez
812,2021-08-12,Cargo_527,527,Cargo,803,393,976.5055894652504,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,3,8,32,Night,1961,Michael Stewart,EMEA,60,Old (>30yr),0.402455453650002,0,Normal
895,2024-01-25,Cargo_868,868,Cargo,745,955,18.47338251766784,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,1,1,4,Night,1932,Angela Smith,LATAM,92,Old (>30yr),51.696000940090066,0,Normal
127,2021-09-27,Container_572,57,Container,563,267,987.8960836656096,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,3,9,39,Day,1995,Deborah Morgan,LATAM,26,Mature (16-30yr),0.2702713417076124,1,Normal
17,2024-12-18,Container_381,381,Container,45,113,409.8286456048075,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,4,12,51,Night,1931,Jason Melton,AMER,93,Old (>30yr),0.2757249919249531,0,Normal
124,2024-10-24,Cargo_424,424,Cargo,113,422,477.8041576399698,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,4,10,43,Night,1964,Todd Hardin,EMEA,60,Old (>30yr),0.8832070488553204,1,Normal
683,2024-03-16,Container_509,509,Container,506,83,577.3500257328434,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,1,3,11,Night,1981,Patricia Gallegos,APAC,43,Old (>30yr),0.1437602776489812,1,Normal
569,2023-04-21,Passenger_358,358,Passenger,745,798,8.52327017583876,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,2,4,16,Day,1954,Angela Smith,LATAM,69,Old (>30yr),93.62603596236114,1,Normal
83,2023-04-11,Cargo_882,882,Cargo,350,893,181.7099831463257,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,2,4,15,Day,1985,Jason Gonzalez,EMEA,38,Old (>30yr),4.914424538143804,1,Normal
234,2021-02-04,Passenger_694,694,Passenger,529,831,445.9705888790223,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,1,2,5,Night,1993,Tara Walker,APAC,28,Mature (16-30yr),1.863351576813116,0,Pre-Suez
537,2021-05-07,Cargo_827,827,Cargo,272,805,769.5173257391974,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,2,5,18,Night,1917,Lauren Little,LATAM,104,Old (>30yr),1.046110299370736,1,Post-Suez
730,2022-08-06,Tanker_622,622,Tanker,563,421,870.0880905675215,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,3,8,31,Night,1967,Deborah Morgan,LATAM,55,Old (>30yr),0.48385905354180814,0,Normal
343,2021-01-10,Tanker_174,174,Tanker,490,699,147.73358024972617,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,1,1,1,Night,1965,Elizabeth Norman,AMER,56,Old (>30yr),4.731490286896338,0,Pre-Suez
950,2024-05-22,Passenger_335,335,Passenger,131,397,262.9865572749579,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,2,5,21,Night,1905,Scott Ray,APAC,119,Old (>30yr),1.5095828627655987,1,Normal
993,2022-03-19,Passenger_208,208,Passenger,198,855,607.3703862539567,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,1,3,11,Day,1955,Jamie Banks,APAC,67,Old (>30yr),1.4077077502466564,1,Normal
766,2023-01-29,Passenger_503,503,Passenger,197,195,360.9830516837815,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,1,1,4,Day,1929,Tammy Strong,EMEA,94,Old (>30yr),0.5401915660317996,0,Normal
454,2021-07-03,Passenger_418_2,41,Passenger,812,140,297.91312391588474,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,3,7,26,Day,1906,Carlos Spears,APAC,115,Old (>30yr),0.4699356582878462,0,Normal
878,2024-07-02,Tanker_778,778,Tanker,930,976,383.3208868713329,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,3,7,27,Day,1970,Regina White,EMEA,54,Old (>30yr),2.5461696281831054,0,Normal
728,2023-03-12,Cargo_856,856,Cargo,627,360,701.5957845078876,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,1,3,10,Day,1940,Matthew Jones,LATAM,83,Old (>30yr),0.5131159678396738,1,Normal
520,2024-11-12,Container_669,669,Container,395,311,198.600084113112,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,4,11,46,Night,1989,Shawn Martinez,APAC,35,Old (>30yr),1.5659610688929568,1,Normal
444,2021-07-14,Tanker_990,990,Tanker,803,669,61.90600670177759,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,3,7,28,Day,1913,Michael Stewart,EMEA,108,Old (>30yr),10.806705772879226,0,Normal
833,2024-09-09,Passenger_632,632,Passenger,395,342,3.4568995356770715,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,3,9,37,Day,1955,Shawn Martinez,APAC,69,Old (>30yr),98.93258293172109,1,Normal
557,2022-01-16,Container_481,4,Container,745,748,526.6699174835004,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,1,1,2,Night,1957,Angela Smith,LATAM,65,Old (>30yr),1.4202443981878525,0,Normal
183,2023-12-08,Tanker_833,833,Tanker,506,430,250.01737062308536,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,4,12,49,Night,1902,Patricia Gallegos,APAC,121,Old (>30yr),1.7198804984164406,0,Normal
1000,2021-04-08,Passenger_199,19,Passenger,563,784,561.6386396811954,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,2,4,14,Night,1969,Deborah Morgan,LATAM,52,Old (>30yr),1.3959153530551678,1,Post-Suez
68,2023-01-08,Tanker_697,697,Tanker,672,80,880.991519379605,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,1,1,1,Day,1928,Deborah Perez,AMER,95,Old (>30yr),0.0908067765014765,0,Normal
695,2023-12-18,Cargo_854,854,Cargo,189,728,293.65795833251485,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,4,12,51,Day,1955,Sara Sanders,EMEA,68,Old (>30yr),2.4790746490707085,0,Normal
656,2022-12-20,Container_926,926,Container,957,328,183.5704626339656,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,4,12,51,Night,1933,Sherry Jones,APAC,89,Old (>30yr),1.786779829901191,0,Normal
586,2022-05-17,Passenger_134,134,Passenger,627,423,1.5753071587958356,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,2,5,20,Day,1961,Matthew Jones,LATAM,61,Old (>30yr),268.5190615926237,1,Normal
